video_name,video_path,frame,second,class,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c
14.mp4,S2/Fall/14.mp4,88,8.8,Falling,231.0385,221.25,0.9378,230.7943,217.944,0.8304,225.9598,220.7526,0.87,235.5829,218.0934,0.4577,219.6767,225.7184,0.5934,257.8109,227.522,0.9384,225.1694,235.9781,0.9836,285.8054,233.2818,0.6024,225.0351,239.3566,0.8953,282.0873,224.5588,0.5767,213.2812,221.5139,0.8637,292.5992,245.3949,0.9791,273.119,252.808,0.989,333.7234,256.5056,0.9874,321.5141,260.9628,0.9932,389.032,280.1936,0.9805,388.52,279.2436,0.9879
14.mp4,S2/Fall/14.mp4,89,8.9,Falling,231.206,221.1741,0.9212,230.571,217.7906,0.7973,226.0764,221.2025,0.8408,235.478,217.6313,0.4479,220.7581,226.4892,0.5722,256.0791,226.724,0.9246,227.3782,236.1703,0.9829,279.2536,232.0612,0.5496,225.7999,237.3274,0.8937,272.8856,223.9968,0.517,212.2445,220.9707,0.8549,296.6142,243.0679,0.9776,279.3557,251.8577,0.9893,337.7895,252.7626,0.9873,327.7899,261.4174,0.9937,391.3022,273.4291,0.982,390.4854,279.4111,0.9896
14.mp4,S2/Fall/14.mp4,90,9.0,Falling,233.2435,217.877,0.7808,230.4685,215.0084,0.5266,227.7795,218.6587,0.6595,230.6555,217.963,0.2198,222.9044,227.7438,0.4801,251.5383,229.601,0.7571,238.0939,236.752,0.939,288.4249,231.0151,0.2765,256.0036,229.0281,0.783,292.8923,227.1584,0.2901,256.6818,223.3069,0.743,296.1663,247.1767,0.9081,288.8889,255.3157,0.9567,340.7862,256.5591,0.9428,337.0586,264.7584,0.9745,389.7569,272.23,0.9431,387.1877,280.2592,0.9688
14.mp4,S2/Fall/14.mp4,91,9.1,Falling,228.4041,219.6616,0.898,227.0961,216.4549,0.7664,223.8181,219.5305,0.8065,230.3229,217.5102,0.4644,219.7339,225.4788,0.5524,251.5392,227.9461,0.9105,230.6569,236.498,0.9746,283.8092,232.6738,0.512,240.9119,237.3264,0.86,285.5734,225.1526,0.4696,236.7667,222.0609,0.8136,301.6132,246.3547,0.9603,288.8869,255.3402,0.9794,346.2726,256.0414,0.97,339.8184,264.8064,0.9848,394.0761,271.0586,0.9571,392.6805,278.0961,0.9746
14.mp4,S2/Fall/14.mp4,92,9.2,Falling,230.1017,220.421,0.8745,228.8881,217.3114,0.7084,225.4532,219.9754,0.758,231.6331,218.1355,0.4058,220.7575,225.3332,0.515,250.2251,227.162,0.9159,231.2848,234.6494,0.9725,282.884,232.8002,0.5664,249.7874,237.8934,0.8636,287.611,224.8788,0.531,256.5542,224.199,0.8281,294.8043,245.3747,0.9748,282.9351,253.9212,0.9857,342.504,255.9164,0.9834,337.4185,264.1321,0.991,394.6925,272.614,0.976,393.6729,279.3742,0.985
14.mp4,S2/Fall/14.mp4,93,9.3,Falling,231.1917,218.8562,0.9306,229.2868,216.5322,0.7577,226.3785,219.6948,0.871,231.9753,217.3361,0.3082,221.2256,226.0674,0.619,253.7875,226.963,0.8862,226.1335,234.9282,0.9893,283.2206,231.9202,0.4301,210.6433,234.1404,0.9518,282.1798,225.0242,0.4712,212.5833,218.5456,0.9299,290.412,243.4913,0.9644,275.7877,251.5741,0.9888,334.406,256.9921,0.9731,328.6063,261.124,0.9916,387.179,278.8115,0.962,383.4085,277.1764,0.984
14.mp4,S2/Fall/14.mp4,94,9.4,Falling,228.8377,220.9082,0.9195,228.128,218.1131,0.7598,224.2622,220.4401,0.8476,231.5015,218.8893,0.3984,218.5482,225.4073,0.6214,251.2987,228.0032,0.9385,223.6908,236.2002,0.9869,281.7382,233.0996,0.6395,223.7816,239.1954,0.9335,285.5083,225.3116,0.6198,216.8897,221.7059,0.9094,294.8966,245.1895,0.9794,278.6592,253.8243,0.9902,340.6451,256.5877,0.9822,332.3406,263.5537,0.9915,391.5446,273.9236,0.9674,390.1583,277.4482,0.9814
14.mp4,S2/Fall/14.mp4,95,9.5,Falling,229.9359,218.619,0.966,228.7812,216.0742,0.8784,224.4325,219.3501,0.931,233.0586,217.6671,0.4332,219.474,226.7456,0.6944,254.8417,227.891,0.9312,225.1212,234.814,0.992,283.2503,231.9202,0.5063,211.1467,232.4052,0.9513,286.3457,224.6783,0.5241,215.9767,218.5912,0.9281,287.0508,245.8355,0.9702,270.7137,253.3918,0.9895,334.162,257.338,0.9765,327.0795,260.2385,0.9919,386.0916,279.1578,0.9658,382.5445,275.4953,0.9846
14.mp4,S2/Fall/14.mp4,96,9.6,Falling,230.9788,220.9061,0.96,229.3253,217.4619,0.8806,225.2915,221.7368,0.9175,232.8688,218.0115,0.506,219.5291,228.9097,0.6863,254.7725,228.3767,0.9581,230.3243,239.1684,0.9876,285.1884,235.5437,0.6579,233.0378,243.9577,0.9113,287.5081,224.037,0.5999,232.5074,225.6709,0.8764,296.2128,248.213,0.9797,281.9807,257.5626,0.9889,339.6216,260.7496,0.986,333.4131,268.4126,0.9924,388.3569,278.3377,0.9798,385.6924,280.6538,0.9874
14.mp4,S2/Fall/14.mp4,97,9.7,Falling,229.8406,220.4637,0.9315,228.9485,217.0169,0.8282,224.5062,220.1055,0.8633,232.5988,217.8716,0.4803,218.9749,226.4915,0.5933,252.0422,227.3213,0.9221,227.8983,236.4958,0.98,281.6081,233.3985,0.5069,237.1415,239.4875,0.8664,283.6841,223.938,0.4782,233.677,221.7303,0.8215,289.7077,243.7676,0.9725,275.1719,252.1439,0.9861,331.7046,255.3756,0.9848,324.7321,262.864,0.9923,389.4944,275.6139,0.9797,388.1779,279.4648,0.9879
14.mp4,S2/Fall/14.mp4,98,9.8,Falling,229.7502,221.5021,0.8885,228.589,218.3211,0.7404,224.8105,220.8026,0.791,230.7386,219.101,0.4141,218.9191,226.4629,0.5332,248.364,228.5553,0.8997,228.0684,236.6956,0.9704,279.7628,234.0231,0.4783,241.6256,240.1649,0.8336,287.0007,225.5885,0.4535,241.1976,225.8322,0.7895,287.9519,245.1952,0.9688,275.9499,253.318,0.9832,331.3023,256.7498,0.9835,326.0605,263.5325,0.9912,389.8676,275.6763,0.9788,389.3003,279.4334,0.9869
14.mp4,S2/Fall/14.mp4,99,9.9,Falling,228.6421,220.706,0.8991,228.1961,217.5836,0.7309,223.9398,220.1748,0.8081,232.4026,217.9296,0.3845,218.7634,225.0982,0.5526,252.3606,226.9506,0.9148,224.4313,234.8499,0.9816,280.5499,233.5716,0.5582,225.5069,236.8882,0.9085,283.6225,225.6106,0.5475,215.7189,218.996,0.8792,292.8672,244.9158,0.975,276.2157,253.206,0.9882,337.7852,255.7644,0.9822,328.1496,262.8639,0.9916,392.8732,274.4373,0.9717,391.7761,278.4092,0.9839
14.mp4,S2/Fall/14.mp4,100,10.0,Falling,229.9104,220.22,0.9265,229.0031,217.0962,0.7935,224.9763,220.1443,0.854,232.5017,218.0627,0.425,219.7743,226.0546,0.5876,253.2974,228.1141,0.932,229.8262,234.9766,0.984,283.6455,235.8598,0.5764,227.3893,238.2971,0.9106,285.7552,222.9598,0.5421,220.615,219.123,0.8763,292.0637,247.2467,0.9777,278.8309,254.2349,0.9893,336.1991,262.6012,0.9864,332.8705,264.7334,0.9935,389.6819,281.1235,0.9814,387.6913,276.8204,0.9895
14.mp4,S2/Fall/14.mp4,101,10.1,Falling,229.7387,220.9235,0.9409,229.6663,217.5939,0.8398,224.5437,220.3545,0.8738,234.7484,217.6673,0.4819,218.7973,225.4158,0.5896,254.0294,227.2244,0.9375,225.4664,235.6722,0.9839,283.1846,233.3068,0.6042,227.4,238.3031,0.9005,285.7404,225.3304,0.5921,220.4344,221.0623,0.8727,288.5566,245.3334,0.976,271.8387,253.2266,0.9875,328.9167,256.3815,0.9832,320.6031,262.8499,0.9911,388.5467,276.6952,0.9724,387.6718,279.0497,0.9831
14.mp4,S2/Fall/14.mp4,102,10.2,Falling,229.0281,221.79,0.9207,228.9046,218.4797,0.7997,224.2274,221.1802,0.8314,233.9551,218.8978,0.4601,219.1642,226.1993,0.5388,253.6647,227.7937,0.9243,224.6983,235.59,0.9806,279.0924,232.9456,0.5778,228.3375,238.1181,0.8905,274.4573,223.6239,0.5635,224.8124,221.3175,0.8607,289.0504,246.3592,0.9748,271.0819,254.0825,0.9871,330.7637,258.3695,0.9827,321.2588,264.8089,0.9911,390.0431,277.8329,0.9724,388.5583,281.0676,0.9834
14.mp4,S2/Fall/14.mp4,103,10.3,Falling,229.4968,220.4298,0.953,228.5524,216.976,0.8734,223.9981,220.8763,0.8974,233.2428,217.8247,0.5288,219.3096,227.8672,0.6306,254.7688,229.3731,0.9517,231.4351,238.6811,0.9846,285.6995,235.7333,0.6333,233.8716,241.1223,0.8933,289.9321,224.0288,0.5797,228.1805,223.1564,0.8553,294.2624,250.4138,0.9767,280.9525,258.7638,0.9869,336.4414,262.9267,0.9844,331.2478,268.9429,0.9913,389.3903,280.739,0.9777,387.7615,281.3828,0.9859
14.mp4,S2/Fall/14.mp4,104,10.4,Falling,228.279,218.5953,0.9575,227.695,216.7207,0.8164,223.6142,219.0937,0.918,232.6581,217.6577,0.3421,218.8496,224.6301,0.7038,251.5048,227.8987,0.9122,221.8054,233.5478,0.9952,263.3083,232.6519,0.4609,202.0359,237.1439,0.9774,252.4544,221.5248,0.5172,212.8474,221.8801,0.9637,281.818,247.0988,0.9738,264.5689,253.3478,0.9937,326.4874,261.7594,0.9768,319.1104,260.5206,0.9944,387.1492,284.3194,0.9627,383.6541,274.9778,0.9869
14.mp4,S2/Fall/14.mp4,105,10.5,Falling,228.7684,218.2367,0.8559,228.0177,215.6803,0.6077,224.6576,217.9671,0.7419,231.3958,217.2996,0.315,220.2967,223.6407,0.5439,249.6221,227.0974,0.9059,224.6164,234.5865,0.9854,273.9045,233.1397,0.5684,220.9482,236.6881,0.9403,273.9673,224.4849,0.5624,210.8984,218.6891,0.9153,293.9925,247.5843,0.9797,279.0031,256.2117,0.9918,340.0098,259.2026,0.9833,333.6607,266.9774,0.9933,394.7902,276.2077,0.9703,393.3289,281.632,0.9849
14.mp4,S2/Fall/14.mp4,106,10.6,Falling,229.9394,217.8771,0.9436,229.0235,215.6174,0.7881,225.3557,218.7228,0.8857,234.1754,216.5988,0.3524,221.8972,225.1816,0.6203,256.5277,225.9258,0.9118,225.3339,234.4747,0.9941,284.4161,230.7243,0.4937,209.0512,235.9974,0.9738,284.901,223.2329,0.546,214.6467,220.1126,0.9582,287.7942,244.9082,0.979,270.6769,252.8799,0.9943,330.994,258.8148,0.9824,323.3073,262.7879,0.9952,387.0708,279.0171,0.972,383.799,276.8006,0.9894
14.mp4,S2/Fall/14.mp4,107,10.7,Falling,227.9275,219.3319,0.9508,227.9064,216.3146,0.8417,223.2389,220.0695,0.8959,234.8701,218.0548,0.4806,220.534,226.9398,0.6628,256.5148,229.2291,0.9566,228.0084,237.8194,0.9922,279.087,236.3926,0.6828,220.7796,241.6022,0.9543,272.4637,223.8799,0.6428,211.574,222.1058,0.9296,295.5525,250.7662,0.9838,278.2391,259.2643,0.993,340.2109,262.5755,0.9859,332.699,269.8892,0.994,389.7238,279.3622,0.9758,387.8421,283.023,0.9873
14.mp4,S2/Fall/14.mp4,108,10.8,Falling,229.1991,219.1833,0.9259,228.7506,216.5013,0.7738,224.5689,219.6549,0.8536,233.6576,218.2861,0.3961,220.3635,226.3193,0.6046,254.3706,228.5226,0.9333,227.7088,236.5055,0.9875,282.6193,235.7705,0.6005,222.6384,240.2354,0.9358,281.1574,223.4703,0.5773,213.3397,220.5307,0.9073,290.9801,249.178,0.9794,275.5591,256.9637,0.991,333.6143,262.4029,0.9853,328.4161,267.731,0.9935,389.5822,280.929,0.9775,387.355,281.5403,0.9879
14.mp4,S2/Fall/14.mp4,109,10.9,Falling,230.3101,217.7505,0.9514,229.6527,215.6031,0.7966,225.4722,218.5866,0.9101,234.8162,216.6678,0.3168,220.8744,224.822,0.6814,256.1178,226.5754,0.9095,222.711,234.3159,0.9942,284.0399,231.4491,0.4796,206.7232,234.5796,0.9749,283.5433,224.7964,0.5432,213.3802,220.6126,0.9611,287.3342,246.1437,0.9721,268.813,254.3723,0.9926,332.5493,254.812,0.974,323.2464,260.4164,0.9931,386.7021,275.6335,0.9586,383.4487,277.0765,0.9843
14.mp4,S2/Fall/14.mp4,110,11.0,Falling,229.6653,219.7708,0.8897,229.3818,217.1444,0.6629,225.5657,219.3098,0.802,233.4582,218.1496,0.3245,220.7361,223.9074,0.5956,251.7809,227.0517,0.9219,223.775,233.8529,0.9881,275.6476,232.8268,0.616,218.5816,237.1478,0.9526,273.0901,224.8482,0.6176,211.9026,221.1005,0.934,293.245,245.9003,0.9782,276.2676,254.0549,0.9913,341.6559,255.5827,0.9789,334.08,261.9315,0.9916,392.9728,273.8537,0.9594,391.431,277.6438,0.9795
16.mp4,S2/Fall/16.mp4,8,0.8,Falling,405.5898,34.5423,0.9039,406.6711,25.5803,0.1914,400.5404,21.4964,0.9752,381.2829,23.5914,0.0125,358.4733,10.9406,0.9847,363.7228,82.292,0.6392,308.5163,78.6483,0.9995,357.4969,187.2608,0.0579,293.8042,190.8276,0.9989,372.9663,270.7603,0.089,332.8125,276.4482,0.9927,378.1475,275.9346,0.9761,344.4376,279.4586,0.9991,370.0903,411.4611,0.9728,351.9777,417.6842,0.9989,326.9828,531.4244,0.9489,337.3181,550.5123,0.9938
16.mp4,S2/Fall/16.mp4,9,0.9,Falling,407.9073,33.8102,0.9088,409.0262,24.8487,0.21,402.1795,20.8624,0.9764,384.4995,23.0202,0.0135,360.1417,10.9367,0.9845,366.3467,81.7184,0.635,311.4068,78.0942,0.9994,358.0437,187.1721,0.0548,298.0363,191.6252,0.9987,375.7593,272.1725,0.0827,343.6123,280.8063,0.9915,380.2466,275.6369,0.9749,346.1003,279.334,0.9991,374.4064,411.5405,0.9724,355.2972,417.5126,0.9988,330.5955,529.2404,0.9506,337.374,547.2018,0.9939
16.mp4,S2/Fall/16.mp4,10,1.0,Falling,409.1421,33.6664,0.9044,410.633,24.6777,0.2071,403.6386,20.2551,0.9747,387.1595,22.742,0.0142,362.6963,9.7069,0.9832,370.1992,82.17,0.6294,313.8917,77.4783,0.9995,361.495,185.7815,0.0535,300.942,190.2875,0.9988,380.3557,268.0428,0.0803,346.4391,280.2114,0.9917,384.8945,277.724,0.9763,349.2793,280.7352,0.9991,381.0975,414.0336,0.9733,357.7192,418.1371,0.9989,333.3526,526.9424,0.9527,337.6607,543.42,0.9943
16.mp4,S2/Fall/16.mp4,11,1.1,Falling,411.3094,34.423,0.9255,413.6364,25.4279,0.2937,406.1454,20.212,0.9762,391.4487,24.3098,0.0224,367.2838,10.0517,0.9823,373.416,84.876,0.7718,314.4464,80.4872,0.9994,364.7088,190.4897,0.1033,304.9532,195.6974,0.9981,387.2428,269.9363,0.1135,355.4352,281.2245,0.987,389.0229,281.5663,0.9821,350.5013,286.2928,0.999,385.9166,414.4077,0.97,351.3757,425.3934,0.9981,342.1713,529.2914,0.9337,339.3144,556.1633,0.9892
16.mp4,S2/Fall/16.mp4,12,1.2,Falling,414.0223,34.8942,0.9216,416.3657,25.3098,0.2844,408.2526,20.849,0.9745,394.922,23.4119,0.0208,368.7936,10.8335,0.9806,376.9145,84.7942,0.7617,315.7531,81.1034,0.9992,368.2045,192.0927,0.1096,308.0249,194.0666,0.9979,388.1078,272.1566,0.1243,356.5724,279.6533,0.9868,392.0306,282.3817,0.981,351.4204,288.1193,0.9989,391.1642,412.709,0.9672,350.232,428.0126,0.9978,351.033,527.0419,0.9263,339.8383,561.1386,0.9874
16.mp4,S2/Fall/16.mp4,13,1.3,Falling,417.6788,34.2913,0.9137,419.5406,24.5756,0.2482,411.577,20.7,0.9717,397.5337,22.5308,0.0175,371.7721,11.4125,0.9807,379.8888,84.1741,0.771,318.9821,80.6367,0.9993,371.0197,193.546,0.1287,312.2716,193.148,0.9982,392.3643,275.1732,0.1483,360.1064,281.3165,0.989,393.4383,282.1358,0.9839,352.4547,288.1599,0.999,394.6578,411.32,0.9708,349.9578,428.0062,0.998,360.0835,528.2234,0.9294,342.1031,564.4142,0.9877
16.mp4,S2/Fall/16.mp4,14,1.4,Falling,420.2234,34.2318,0.9009,421.7609,24.9206,0.2102,414.9965,20.6333,0.9682,398.2539,23.1644,0.0154,375.556,10.9588,0.9812,380.485,83.502,0.7655,321.135,79.886,0.9993,371.1382,191.5467,0.1312,315.6414,192.829,0.9985,392.4869,272.3828,0.1518,360.8976,282.81,0.9903,394.799,280.3085,0.9852,354.3023,286.2195,0.9991,398.7672,410.3212,0.9717,350.8887,426.401,0.9982,363.2595,527.1902,0.9293,342.2303,563.3617,0.988
16.mp4,S2/Fall/16.mp4,15,1.5,Falling,422.3751,34.4426,0.9121,424.4753,25.2742,0.2467,416.9241,20.58,0.9704,402.1133,23.7531,0.0182,377.748,10.8101,0.9806,383.9258,83.6254,0.7926,323.1951,79.4032,0.9993,374.3301,190.9798,0.1499,318.2697,192.4457,0.9983,396.1915,270.875,0.1663,361.8801,284.0605,0.9893,397.2244,279.1156,0.987,355.3746,284.8436,0.9992,402.9846,409.0272,0.9762,351.2023,425.0643,0.9983,368.5268,526.536,0.9404,341.9957,563.1361,0.9894
16.mp4,S2/Fall/16.mp4,16,1.6,Falling,425.1597,34.3134,0.9162,427.6803,25.1077,0.2647,419.5203,20.3119,0.9718,406.3468,23.5905,0.0197,381.3286,10.6579,0.9808,385.8545,82.7361,0.7893,326.1867,79.5829,0.9993,375.37,187.8441,0.1431,320.8272,192.9704,0.9982,399.9965,259.527,0.1598,360.4622,284.9685,0.9886,398.5258,276.6328,0.9874,356.822,283.5102,0.9992,408.1329,403.7068,0.9787,352.3677,423.0338,0.9985,376.4003,518.849,0.949,342.6224,561.7515,0.991
16.mp4,S2/Fall/16.mp4,17,1.7,Falling,428.3244,32.3367,0.9057,429.6143,22.5981,0.2219,422.7361,19.6593,0.9678,407.9273,19.7148,0.0174,384.4977,10.0331,0.9794,389.2571,80.4324,0.7865,329.7805,79.3384,0.9993,380.7715,176.4962,0.1532,324.2571,192.2348,0.9983,410.1182,228.5365,0.1864,360.053,285.9216,0.9905,398.9707,274.3055,0.9901,358.2581,281.8024,0.9994,412.0314,404.2545,0.9892,358.2823,423.1685,0.9992,379.5628,514.7327,0.9761,349.8787,560.3961,0.9958
16.mp4,S2/Fall/16.mp4,18,1.8,Falling,431.2895,32.7141,0.8995,432.3762,22.6983,0.2156,425.7545,19.9843,0.9654,410.2869,19.5348,0.0176,387.3753,10.2792,0.9779,392.5826,81.0388,0.7732,332.9655,79.8101,0.9992,384.5049,177.1677,0.1417,326.465,191.8784,0.9981,410.9788,227.5519,0.1719,358.1186,287.2302,0.9894,401.6552,275.5253,0.9891,361.1069,282.6208,0.9993,413.1423,405.4852,0.9884,359.7893,423.6978,0.9992,377.1454,516.2195,0.975,349.3524,561.9125,0.9956
16.mp4,S2/Fall/16.mp4,19,1.9,Falling,434.6075,34.5117,0.8838,436.016,25.1101,0.2061,429.0752,20.8382,0.9582,411.7947,24.4988,0.0177,390.4318,12.7817,0.9765,391.0696,84.5228,0.7784,337.7322,81.9947,0.9991,381.153,190.1447,0.1537,329.1736,195.6232,0.9977,403.7254,262.018,0.1644,359.993,291.9216,0.9859,403.3909,280.6295,0.9863,366.22,286.9202,0.999,407.8814,408.5602,0.9756,358.89,425.8687,0.998,374.6669,524.0433,0.94,343.9285,563.4304,0.9883
16.mp4,S2/Fall/16.mp4,20,2.0,Falling,439.0956,33.1764,0.9141,439.881,23.3334,0.2312,433.1883,19.9988,0.9698,415.5549,21.1909,0.0188,394.0955,11.233,0.9818,396.0127,82.9399,0.8401,342.1856,80.1027,0.9994,394.7124,172.1597,0.2172,331.3818,195.0724,0.9986,425.6065,189.1946,0.2506,356.0824,290.0206,0.9919,404.3423,277.8741,0.9905,368.8482,283.3038,0.9993,408.6918,410.8324,0.9864,366.1578,424.3145,0.9989,375.636,520.0201,0.9628,352.1341,564.0182,0.9929
16.mp4,S2/Fall/16.mp4,21,2.1,Falling,442.0403,35.0325,0.8903,442.6152,24.3253,0.1886,436.4974,21.6826,0.9649,418.5941,20.3149,0.0163,398.3792,11.376,0.9803,399.3091,83.4084,0.749,346.4394,81.3617,0.9994,393.7347,179.8358,0.1459,335.4926,192.7573,0.999,422.2211,234.7908,0.2063,357.2542,295.9242,0.9942,410.8041,280.7657,0.9863,374.8434,286.4881,0.9993,417.2491,414.0185,0.9825,369.5789,430.9202,0.999,374.2711,521.2105,0.9592,347.0111,566.9729,0.9938
16.mp4,S2/Fall/16.mp4,22,2.2,Falling,447.0072,35.7434,0.9108,446.7029,24.569,0.2209,440.9849,22.403,0.9719,420.5626,19.9844,0.0176,401.3476,12.5252,0.9831,401.1826,81.7583,0.7915,350.9456,81.6134,0.9995,402.2711,164.7798,0.1786,337.309,194.4597,0.999,434.4182,187.3817,0.2386,358.6219,297.5629,0.9942,413.7568,281.2638,0.9851,380.3552,287.0161,0.9992,415.6957,419.2522,0.9779,375.3162,434.0296,0.9986,371.9259,525.2192,0.9425,350.2293,571.3607,0.9905
16.mp4,S2/Fall/16.mp4,23,2.3,Falling,451.481,36.5768,0.9075,451.2764,25.3663,0.2095,445.4895,23.1467,0.9708,424.8487,20.7327,0.0167,405.4797,13.0774,0.983,404.7011,81.7649,0.7958,355.2788,82.5165,0.9995,406.5526,161.6857,0.1916,337.7238,196.9772,0.999,436.9729,179.6374,0.2553,358.1936,299.0312,0.9946,416.5697,281.6129,0.9841,384.3582,287.3047,0.9991,417.2947,422.2061,0.9737,382.8335,435.5908,0.9983,369.5077,529.3993,0.927,352.9052,573.1344,0.9877
16.mp4,S2/Fall/16.mp4,24,2.4,Falling,455.2652,36.7464,0.8993,456.1624,26.0402,0.1955,450.1939,22.7828,0.9705,429.9915,22.3413,0.0157,409.713,11.3235,0.983,408.9109,84.6073,0.7268,358.1338,82.6606,0.9994,405.1528,180.6573,0.1236,339.005,198.0467,0.9989,426.9696,240.8041,0.1796,359.7409,301.7615,0.9939,420.4559,284.9845,0.9755,387.7102,289.4751,0.9988,420.9494,425.7462,0.9589,390.9573,436.7043,0.9978,363.6665,535.9802,0.8981,355.0272,570.9923,0.9844
16.mp4,S2/Fall/16.mp4,25,2.5,Falling,458.9689,40.2185,0.8953,460.7634,29.326,0.1957,454.0839,25.77,0.9697,435.4456,24.7919,0.016,413.5402,12.4891,0.9817,411.069,87.1346,0.6768,362.6909,83.9375,0.9993,403.0046,193.371,0.1,340.0638,199.9725,0.9988,419.992,273.3331,0.1539,359.7706,301.2385,0.9933,424.7245,290.0186,0.9644,393.3915,294.553,0.9983,425.0291,430.9856,0.9348,398.4411,443.2653,0.9965,365.2492,538.8407,0.845,355.0593,573.5153,0.9761
16.mp4,S2/Fall/16.mp4,26,2.6,Falling,465.2618,41.2247,0.9019,466.2426,30.3444,0.1969,459.3363,27.0698,0.9718,439.2368,28.4675,0.0149,417.3734,17.4573,0.984,413.9737,90.2883,0.728,367.8262,89.6079,0.9994,414.9142,179.9798,0.1324,342.8642,205.2339,0.9989,436.2183,229.6992,0.1922,362.9554,305.8132,0.9938,426.2939,289.4985,0.9678,397.16,294.5297,0.9983,427.5938,433.2031,0.933,408.6571,443.9739,0.996,367.0648,536.6783,0.8244,359.0148,571.122,0.97
16.mp4,S2/Fall/16.mp4,27,2.7,Falling,469.6296,46.5292,0.9132,471.9521,35.4746,0.2295,463.8872,31.9927,0.972,447.1392,32.6652,0.0191,422.0824,20.2668,0.9829,422.667,95.9483,0.7952,372.1304,93.3183,0.9994,418.6477,202.7428,0.1925,346.6571,210.2884,0.9989,434.2424,292.7711,0.2576,363.1406,311.0099,0.9944,433.222,293.3637,0.9737,401.4019,297.8169,0.9984,435.161,437.3333,0.9319,415.4803,448.5248,0.9954,364.5309,539.9454,0.7975,361.4565,569.8833,0.9614
16.mp4,S2/Fall/16.mp4,28,2.8,Falling,474.4935,50.0901,0.9169,476.545,38.9557,0.254,468.3284,35.8587,0.9722,452.0766,37.5018,0.0224,427.0505,26.1866,0.9822,429.3953,101.2171,0.8044,378.0775,99.6779,0.9994,425.0382,206.8436,0.1938,352.2834,215.5488,0.9988,437.9046,300.1416,0.2457,366.4769,316.999,0.9935,440.1451,296.6499,0.9753,407.1288,301.2596,0.9984,443.6826,441.432,0.9359,421.5919,452.3661,0.9955,367.8429,537.7967,0.8131,361.7305,566.1442,0.9643
16.mp4,S2/Fall/16.mp4,29,2.9,Falling,480.1217,54.9695,0.9192,481.8123,42.6644,0.3013,472.7575,41.1137,0.9708,458.343,41.2166,0.0286,431.4727,33.6129,0.9772,439.6976,107.0404,0.7908,384.8506,108.6029,0.9991,436.5645,212.8575,0.1957,356.8893,228.4993,0.9979,445.8221,302.5693,0.2495,370.1462,327.48,0.9904,445.8822,300.1266,0.9595,410.5545,304.8249,0.9969,450.9608,445.2888,0.9101,426.3074,454.4377,0.9922,370.1639,540.1464,0.7701,362.1542,563.4595,0.9484
16.mp4,S2/Fall/16.mp4,30,3.0,Falling,485.1698,63.5784,0.912,486.5536,51.1705,0.2929,478.1256,49.4385,0.9646,462.2161,50.0252,0.0333,436.9648,41.8545,0.9732,445.551,117.2845,0.8283,391.742,116.5755,0.9992,444.8233,223.8681,0.2399,364.7606,235.1088,0.9981,451.4416,313.1678,0.2839,373.3677,336.0498,0.9908,450.7105,310.5416,0.973,416.3611,313.3686,0.9978,454.8148,454.099,0.9381,434.2144,458.5362,0.9945,367.4815,535.2833,0.8324,368.4813,552.9922,0.9636
16.mp4,S2/Fall/16.mp4,31,3.1,Falling,492.426,68.4478,0.9214,491.1115,56.9405,0.2277,486.9698,54.0336,0.967,460.9814,55.2482,0.0266,444.8766,45.977,0.9783,447.478,118.8011,0.9217,397.9922,118.7404,0.9997,473.5376,175.6593,0.4247,369.9462,245.0372,0.9994,490.1349,110.6721,0.4067,378.6324,342.8596,0.9955,456.0631,320.9402,0.9925,426.8528,322.011,0.9995,452.1119,466.5939,0.9775,437.0575,460.6423,0.9982,374.4288,531.2513,0.9099,374.1968,560.6719,0.9821
16.mp4,S2/Fall/16.mp4,32,3.2,Falling,498.2519,77.6106,0.9458,499.3912,64.9652,0.3348,491.7934,64.0714,0.9709,476.0701,62.9183,0.0444,451.4219,55.2512,0.9793,461.3839,131.9888,0.9649,407.9984,129.2762,0.9997,469.1257,236.7437,0.6975,377.1321,244.655,0.9994,489.9927,320.6488,0.688,388.1364,348.3846,0.997,462.8849,327.6987,0.9949,430.9758,329.7163,0.9994,464.5471,466.8956,0.9774,446.1258,468.9165,0.9972,371.9279,532.7373,0.8827,370.3795,548.7163,0.9685
